Time,Te,T_space_1,T_space_2,T_space_3,T_space_4,T_space_5,T_space_6,T_space_7,T_space_8,T_space_9,T_space_10,T_space_11,T_space_12,T_space_13,T_space_14,T_space_15,T_space_16,T_space_17,T_space_18,T_space_19,T_space_20,T_space_21,T_space_22,T_space_23,T_space_24,T_wall_1,T_wall_2,T_wall_3,T_wall_4,T_wall_5,T_wall_6,T_wall_7,T_wall_8,T_wall_9,T_wall_10,T_wall_11,T_wall_12,T_wall_13,T_wall_14,T_wall_15,T_wall_16,T_wall_17,T_wall_18,T_wall_19,T_wall_20,T_wall_21,T_wall_22,T_wall_23,T_wall_24,T_wall_25,T_wall_26,T_wall_27,T_wall_28,T_wall_29,T_wall_30,T_wall_31,T_wall_32,T_wall_33,T_wall_34,T_wall_35,T_wall_36,T_wall_37,T_wall_38,T_wall_39,T_wall_40,T_wall_41,T_wall_42,T_wall_43,T_wall_44,T_wall_45,T_wall_46,T_wall_47,T_wall_48,T_wall_49,T_wall_50,T_wall_51,T_wall_52,T_wall_53,T_wall_54,T_wall_55,T_wall_56,T_wall_57,T_wall_58,T_wall_59,T_wall_60,T_wall_61,T_wall_62,T_wall_63,T_wall_64,T_wall_65,T_wall_66,T_wall_67,T_wall_68,T_wall_69,T_wall_70,T_wall_71,T_wall_72,T_floor_1,T_floor_2,T_floor_3,T_floor_4,T_floor_5,T_floor_6,T_floor_7,T_floor_8,T_floor_9,T_floor_10,T_floor_11,T_floor_12,T_floor_13,T_floor_14,T_floor_15,T_floor_16,T_floor_17,T_floor_18,T_floor_19,T_floor_20,T_floor_21,T_floor_22,T_floor_23,T_floor_24,T_floor_25,T_floor_26,T_floor_27,T_floor_28,T_floor_29,T_floor_30,T_floor_31,T_floor_32
2014-Jul-11 06:00:00,17.8,19.9335,19.9335,19.9469,19.9469,19.9576,19.9605,19.9605,19.9576,19.9499,19.9593,19.9593,19.9499,19.9335,19.9335,19.9469,19.9469,19.9576,19.9605,19.9605,19.9576,19.9499,19.9593,19.9593,19.9499,19.9301,19.9301,19.9301,19.9668,19.9301,19.9301,19.9301,19.9668,19.9431,19.9431,19.9431,19.9833,19.9431,19.9431,19.9431,19.9833,19.9601,19.9601,20.0007,19.9986,19.964,20.0029,20.0029,19.964,20.0007,20.0029,19.9601,19.9601,19.9986,19.9465,19.9465,19.9941,19.9872,19.9623,20.001,20.001,19.9623,19.9941,20.001,19.9465,19.9465,19.9872,19.9301,19.9301,19.9301,19.9301,19.9301,19.9301,19.9431,19.9431,19.9431,19.9431,19.9431,19.9431,19.9601,20.0007,19.9601,20.0029,19.964,20.0007,19.964,19.9601,19.9601,19.9465,19.9941,19.9465,20.001,19.9623,19.9941,19.9623,19.9465,19.9465,19.8864,19.9751,19.8864,19.9751,19.9909,19.9909,19.9929,19.964,20.002,19.964,20.002,19.9929,19.9465,19.9623,19.9623,19.9465,19.8864,19.9751,19.8864,19.9751,19.9909,19.9909,19.9929,19.964,20.002,19.964,20.002,19.9929,19.9465,19.9623,19.9623,19.9465
2014-Jul-11 07:00:00,18.4,19.9434,19.9434,19.9555,19.9555,19.9652,19.968,19.968,19.9652,19.9585,19.9669,19.9669,19.9585,19.9434,19.9434,19.9555,19.9555,19.9652,19.968,19.968,19.9652,19.9585,19.9669,19.9669,19.9585,19.9251,19.9251,19.9251,19.9632,19.9251,19.9251,19.9251,19.9632,19.938,19.938,19.938,19.9792,19.938,19.938,19.938,19.9792,19.9546,19.9546,19.996,19.9939,19.9585,19.998,19.998,19.9585,19.996,19.998,19.9546,19.9546,19.9939,19.9414,19.9414,19.9897,19.983,19.9568,19.9963,19.9963,19.9568,19.9897,19.9963,19.9414,19.9414,19.983,19.9251,19.9251,19.9251,19.9251,19.9251,19.9251,19.938,19.938,19.938,19.938,19.938,19.938,19.9546,19.996,19.9546,19.998,19.9585,19.996,19.9585,19.9546,19.9546,19.9414,19.9897,19.9414,19.9963,19.9568,19.9897,19.9568,19.9414,19.9414,19.8864,19.9712,19.8864,19.9712,19.9866,19.9866,19.9885,19.9585,19.9972,19.9585,19.9972,19.9885,19.9414,19.9568,19.9568,19.9414,19.8864,19.9712,19.8864,19.9712,19.9866,19.9866,19.9885,19.9585,19.9972,19.9585,19.9972,19.9885,19.9414,19.9568,19.9568,19.9414
2014-Jul-11 08:00:00,19.6,19.9642,19.9642,19.9751,19.9751,19.9836,19.9863,19.9863,19.9836,19.978,19.9852,19.9852,19.978,19.9642,19.9642,19.9751,19.9751,19.9836,19.9863,19.9863,19.9836,19.978,19.9852,19.9852,19.978,19.9236,19.9236,19.9236,19.9618,19.9236,19.9236,19.9236,19.9618,19.9364,19.9364,19.9364,19.9774,19.9364,19.9364,19.9364,19.9774,19.9526,19.9526,19.9935,19.9915,19.9565,19.9954,19.9954,19.9565,19.9935,19.9954,19.9526,19.9526,19.9915,19.9398,19.9398,19.9874,19.9811,19.9548,19.9938,19.9938,19.9548,19.9874,19.9938,19.9398,19.9398,19.9811,19.9236,19.9236,19.9236,19.9236,19.9236,19.9236,19.9364,19.9364,19.9364,19.9364,19.9364,19.9364,19.9526,19.9935,19.9526,19.9954,19.9565,19.9935,19.9565,19.9526,19.9526,19.9398,19.9874,19.9398,19.9938,19.9548,19.9874,19.9548,19.9398,19.9398,19.8872,19.9696,19.8872,19.9696,19.9844,19.9844,19.9863,19.9565,19.9946,19.9565,19.9946,19.9863,19.9398,19.9548,19.9548,19.9398,19.8872,19.9696,19.8872,19.9696,19.9844,19.9844,19.9863,19.9565,19.9946,19.9565,19.9946,19.9863,19.9398,19.9548,19.9548,19.9398
2014-Jul-11 09:00:00,20.6,19.981,19.981,19.9916,19.9916,19.9997,20.0023,20.0023,19.9997,19.9945,20.0012,20.0012,19.9945,19.981,19.981,19.9916,19.9916,19.9997,20.0023,20.0023,19.9997,19.9945,20.0012,20.0012,19.9945,19.9263,19.9263,19.9263,19.9628,19.9263,19.9263,19.9263,19.9628,19.9391,19.9391,19.9391,19.9779,19.9391,19.9391,19.9391,19.9779,19.9549,19.9549,19.9934,19.9915,19.9587,19.9953,19.9953,19.9587,19.9934,19.9953,19.9549,19.9549,19.9915,19.9424,19.9424,19.9876,19.9815,19.9571,19.9937,19.9937,19.9571,19.9876,19.9937,19.9424,19.9424,19.9815,19.9263,19.9263,19.9263,19.9263,19.9263,19.9263,19.9391,19.9391,19.9391,19.9391,19.9391,19.9391,19.9549,19.9934,19.9549,19.9953,19.9587,19.9934,19.9587,19.9549,19.9549,19.9424,19.9876,19.9424,19.9937,19.9571,19.9876,19.9571,19.9424,19.9424,19.8889,19.9704,19.8889,19.9704,19.9847,19.9847,19.9865,19.9587,19.9945,19.9587,19.9945,19.9865,19.9424,19.9571,19.9571,19.9424,19.8889,19.9704,19.8889,19.9704,19.9847,19.9847,19.9865,19.9587,19.9945,19.9587,19.9945,19.9865,19.9424,19.9571,19.9571,19.9424
2014-Jul-11 10:00:00,21.6,19.9996,19.9996,20.01,20.01,20.0226,20.0273,20.0273,20.0226,20.0145,20.0254,20.0254,20.0145,19.9996,19.9996,20.01,20.01,20.0226,20.0273,20.0273,20.0226,20.0145,20.0254,20.0254,20.0145,19.9328,19.9328,19.9328,19.966,19.9328,19.9328,19.9328,19.966,19.9455,19.9455,19.9455,19.9807,19.9455,19.9455,19.9455,19.9807,19.961,19.961,19.9959,19.994,19.9648,19.9978,19.9978,19.9648,19.9959,19.9978,19.961,19.961,19.994,19.9488,19.9488,19.9902,19.9842,19.9632,19.9962,19.9962,19.9632,19.9902,19.9962,19.9488,19.9488,19.9842,19.9328,19.9328,19.9328,19.9328,19.9328,19.9328,19.9455,19.9455,19.9455,19.9455,19.9455,19.9455,19.961,19.9959,19.961,19.9978,19.9648,19.9959,19.9648,19.961,19.961,19.9488,19.9902,19.9488,19.9962,19.9632,19.9902,19.9632,19.9488,19.9488,19.8914,19.9733,19.8914,19.9733,19.9873,19.9873,19.9891,19.9648,19.997,19.9648,19.997,19.9891,19.9488,19.9632,19.9632,19.9488,19.8914,19.9733,19.8914,19.9733,19.9873,19.9873,19.9891,19.9648,19.997,19.9648,19.997,19.9891,19.9488,19.9632,19.9632,19.9488
2014-Jul-11 11:00:00,21.9,20.007,20.007,20.0283,20.0283,20.0428,20.0478,20.0478,20.0428,20.0339,20.0458,20.0458,20.0339,20.007,20.007,20.0283,20.0283,20.0428,20.0478,20.0478,20.0428,20.0339,20.0458,20.0458,20.0339,19.9417,19.9417,19.9417,19.9704,19.9417,19.9417,19.9417,19.9704,19.9547,19.9547,19.9547,19.9858,19.9547,19.9547,19.9547,19.9858,19.9702,19.9702,20.0014,19.9994,19.974,20.0034,20.0034,19.974,20.0014,20.0034,19.9702,19.9702,19.9994,19.9581,19.9581,19.9957,19.9896,19.9724,20.0017,20.0017,19.9724,19.9957,20.0017,19.9581,19.9581,19.9896,19.9417,19.9417,19.9417,19.9417,19.9417,19.9417,19.9547,19.9547,19.9547,19.9547,19.9547,19.9547,19.9702,20.0014,19.9702,20.0034,19.974,20.0014,19.974,19.9702,19.9702,19.9581,19.9957,19.9581,20.0017,19.9724,19.9957,19.9724,19.9581,19.9581,19.8945,19.9781,19.8945,19.9781,19.9926,19.9926,19.9945,19.974,20.0025,19.974,20.0025,19.9945,19.9581,19.9724,19.9724,19.9581,19.8945,19.9781,19.8945,19.9781,19.9926,19.9926,19.9945,19.974,20.0025,19.974,20.0025,19.9945,19.9581,19.9724,19.9724,19.9581
2014-Jul-11 12:00:00,22.1,20.0207,20.0207,20.0429,20.0429,20.057,20.0621,20.0621,20.057,20.0488,20.0601,20.0601,20.0488,20.0207,20.0207,20.0429,20.0429,20.057,20.0621,20.0621,20.057,20.0488,20.0601,20.0601,20.0488,19.9515,19.9515,19.9515,19.9761,19.9515,19.9515,19.9515,19.9761,19.9649,19.9649,19.9649,19.9923,19.9649,19.9649,19.9649,19.9923,19.9803,19.9803,20.0081,20.006,19.9842,20.0101,20.0101,19.9842,20.0081,20.0101,19.9803,19.9803,20.006,19.9685,19.9685,20.0024,19.9963,19.9826,20.0084,20.0084,19.9826,20.0024,20.0084,19.9685,19.9685,19.9963,19.9515,19.9515,19.9515,19.9515,19.9515,19.9515,19.9649,19.9649,19.9649,19.9649,19.9649,19.9649,19.9803,20.0081,19.9803,20.0101,19.9842,20.0081,19.9842,19.9803,19.9803,19.9685,20.0024,19.9685,20.0084,19.9826,20.0024,19.9826,19.9685,19.9685,19.8981,19.9842,19.8981,19.9842,19.9991,19.9991,20.0012,19.9842,20.0093,19.9842,20.0093,20.0012,19.9685,19.9826,19.9826,19.9685,19.8981,19.9842,19.8981,19.9842,19.9991,19.9991,20.0012,19.9842,20.0093,19.9842,20.0093,20.0012,19.9685,19.9826,19.9826,19.9685
2014-Jul-11 13:00:00,22.7,20.0459,20.0459,20.0679,20.0679,20.0804,20.0856,20.0856,20.0804,20.074,20.0835,20.0835,20.074,20.0459,20.0459,20.0679,20.0679,20.0804,20.0856,20.0856,20.0804,20.074,20.0835,20.0835,20.074,19.9628,19.9628,19.9628,19.9833,19.9628,19.9628,19.9628,19.9833,19.9767,19.9767,19.9767,20.0004,19.9767,19.9767,19.9767,20.0004,19.992,19.992,20.0163,20.0141,19.996,20.0184,20.0184,19.996,20.0163,20.0184,19.992,19.992,20.0141,19.9804,19.9804,20.0107,20.0047,19.9943,20.0166,20.0166,19.9943,20.0107,20.0166,19.9804,19.9804,20.0047,19.9628,19.9628,19.9628,19.9628,19.9628,19.9628,19.9767,19.9767,19.9767,19.9767,19.9767,19.9767,19.992,20.0163,19.992,20.0184,19.996,20.0163,19.996,19.992,19.992,19.9804,20.0107,19.9804,20.0166,19.9943,20.0107,19.9943,19.9804,19.9804,19.9024,19.9919,19.9024,19.9919,20.0073,20.0073,20.0094,19.996,20.0175,19.996,20.0175,20.0094,19.9804,19.9943,19.9943,19.9804,19.9024,19.9919,19.9024,19.9919,20.0073,20.0073,20.0094,19.996,20.0175,19.996,20.0175,20.0094,19.9804,19.9943,19.9943,19.9804
2014-Jul-11 14:00:00,22.6,20.0564,20.0564,20.0802,20.0802,20.0932,20.0984,20.0984,20.0932,20.0864,20.0963,20.0963,20.0864,20.0564,20.0564,20.0802,20.0802,20.0932,20.0984,20.0984,20.0932,20.0864,20.0963,20.0963,20.0864,19.9755,19.9755,19.9755,19.9922,19.9755,19.9755,19.9755,19.9922,19.9898,19.9898,19.9898,20.0101,19.9898,19.9898,19.9898,20.0101,20.0049,20.0049,20.0259,20.0237,20.0089,20.0281,20.0281,20.0089,20.0259,20.0281,20.0049,20.0049,20.0237,19.9936,19.9936,20.0205,20.0146,20.0072,20.0263,20.0263,20.0072,20.0205,20.0263,19.9936,19.9936,20.0146,19.9755,19.9755,19.9755,19.9755,19.9755,19.9755,19.9898,19.9898,19.9898,19.9898,19.9898,19.9898,20.0049,20.0259,20.0049,20.0281,20.0089,20.0259,20.0089,20.0049,20.0049,19.9936,20.0205,19.9936,20.0263,20.0072,20.0205,20.0072,19.9936,19.9936,19.9076,20.0011,19.9076,20.0011,20.0169,20.0169,20.0192,20.0089,20.0272,20.0089,20.0272,20.0192,19.9936,20.0072,20.0072,19.9936,19.9076,20.0011,19.9076,20.0011,20.0169,20.0169,20.0192,20.0089,20.0272,20.0089,20.0272,20.0192,19.9936,20.0072,20.0072,19.9936
2014-Jul-11 15:00:00,22.8,20.071,20.071,20.0952,20.0952,20.1072,20.1124,20.1124,20.1072,20.1017,20.1104,20.1104,20.1017,20.071,20.071,20.0952,20.0952,20.1072,20.1124,20.1124,20.1072,20.1017,20.1104,20.1104,20.1017,19.988,19.988,19.988,20.0013,19.988,19.988,19.988,20.0013,20.0028,20.0028,20.0028,20.02,20.0028,20.0028,20.0028,20.02,20.0178,20.0178,20.0358,20.0335,20.0219,20.038,20.038,20.0219,20.0358,20.038,20.0178,20.0178,20.0335,20.0067,20.0067,20.0305,20.0247,20.0202,20.0362,20.0362,20.0202,20.0305,20.0362,20.0067,20.0067,20.0247,19.988,19.988,19.988,19.988,19.988,19.988,20.0028,20.0028,20.0028,20.0028,20.0028,20.0028,20.0178,20.0358,20.0178,20.038,20.0219,20.0358,20.0219,20.0178,20.0178,20.0067,20.0305,20.0067,20.0362,20.0202,20.0305,20.0202,20.0067,20.0067,19.913,20.0106,19.913,20.0106,20.0267,20.0267,20.0291,20.0219,20.0371,20.0219,20.0371,20.0291,20.0067,20.0202,20.0202,20.0067,19.913,20.0106,19.913,20.0106,20.0267,20.0267,20.0291,20.0219,20.0371,20.0219,20.0371,20.0291,20.0067,20.0202,20.0202,20.0067
2014-Jul-11 16:00:00,23.3,20.0961,20.0961,20.1206,20.1206,20.1311,20.1364,20.1364,20.1311,20.1273,20.1344,20.1344,20.1273,20.0961,20.0961,20.1206,20.1206,20.1311,20.1364,20.1364,20.1311,20.1273,20.1344,20.1344,20.1273,20.0019,20.0019,20.0019,20.0118,20.0019,20.0019,20.0019,20.0118,20.0172,20.0172,20.0172,20.0313,20.0172,20.0172,20.0172,20.0313,20.032,20.032,20.0469,20.0446,20.0361,20.0492,20.0492,20.0361,20.0469,20.0492,20.032,20.032,20.0446,20.0213,20.0213,20.0418,20.0363,20.0344,20.0473,20.0473,20.0344,20.0418,20.0473,20.0213,20.0213,20.0363,20.0019,20.0019,20.0019,20.0019,20.0019,20.0019,20.0172,20.0172,20.0172,20.0172,20.0172,20.0172,20.032,20.0469,20.032,20.0492,20.0361,20.0469,20.0361,20.032,20.032,20.0213,20.0418,20.0213,20.0473,20.0344,20.0418,20.0344,20.0213,20.0213,19.9192,20.0215,19.9192,20.0215,20.0379,20.0379,20.0404,20.0361,20.0483,20.0361,20.0483,20.0404,20.0213,20.0344,20.0344,20.0213,19.9192,20.0215,19.9192,20.0215,20.0379,20.0379,20.0404,20.0361,20.0483,20.0361,20.0483,20.0404,20.0213,20.0344,20.0344,20.0213
2014-Jul-11 17:00:00,23,20.103,20.103,20.1296,20.1296,20.141,20.1462,20.1462,20.141,20.1365,20.1443,20.1443,20.1365,20.103,20.103,20.1296,20.1296,20.141,20.1462,20.1462,20.141,20.1365,20.1443,20.1443,20.1365,20.0165,20.0165,20.0165,20.0233,20.0165,20.0165,20.0165,20.0233,20.0322,20.0322,20.0322,20.0435,20.0322,20.0322,20.0322,20.0435,20.0468,20.0468,20.0589,20.0565,20.0509,20.0612,20.0612,20.0509,20.0589,20.0612,20.0468,20.0468,20.0565,20.0364,20.0364,20.054,20.0488,20.0492,20.0593,20.0593,20.0492,20.054,20.0593,20.0364,20.0364,20.0488,20.0165,20.0165,20.0165,20.0165,20.0165,20.0165,20.0322,20.0322,20.0322,20.0322,20.0322,20.0322,20.0468,20.0589,20.0468,20.0612,20.0509,20.0589,20.0509,20.0468,20.0468,20.0364,20.054,20.0364,20.0593,20.0492,20.054,20.0492,20.0364,20.0364,19.926,20.0334,19.926,20.0334,20.05,20.05,20.0526,20.0509,20.0603,20.0509,20.0603,20.0526,20.0364,20.0492,20.0492,20.0364,19.926,20.0334,19.926,20.0334,20.05,20.05,20.0526,20.0509,20.0603,20.0509,20.0603,20.0526,20.0364,20.0492,20.0492,20.0364
2014-Jul-11 18:00:00,22.5,20.0987,20.0987,20.1273,20.1273,20.1391,20.1443,20.1443,20.1391,20.1343,20.1424,20.1424,20.1343,20.0987,20.0987,20.1273,20.1273,20.1391,20.1443,20.1443,20.1391,20.1343,20.1424,20.1424,20.1343,20.029,20.029,20.029,20.0333,20.029,20.029,20.029,20.0333,20.0453,20.0453,20.0453,20.0544,20.0453,20.0453,20.0453,20.0544,20.0596,20.0596,20.0695,20.0671,20.0638,20.0719,20.0719,20.0638,20.0695,20.0719,20.0596,20.0596,20.0671,20.0496,20.0496,20.0649,20.0598,20.0621,20.07,20.07,20.0621,20.0649,20.07,20.0496,20.0496,20.0598,20.029,20.029,20.029,20.029,20.029,20.029,20.0453,20.0453,20.0453,20.0453,20.0453,20.0453,20.0596,20.0695,20.0596,20.0719,20.0638,20.0695,20.0638,20.0596,20.0596,20.0496,20.0649,20.0496,20.07,20.0621,20.0649,20.0621,20.0496,20.0496,19.9324,20.0438,19.9324,20.0438,20.0607,20.0607,20.0635,20.0638,20.0709,20.0638,20.0709,20.0635,20.0496,20.0621,20.0621,20.0496,19.9324,20.0438,19.9324,20.0438,20.0607,20.0607,20.0635,20.0638,20.0709,20.0638,20.0709,20.0635,20.0496,20.0621,20.0621,20.0496
2014-Jul-11 19:00:00,21,20.064,20.064,20.0959,20.0959,20.1104,20.1156,20.1156,20.1104,20.1032,20.1137,20.1137,20.1032,20.064,20.064,20.0959,20.0959,20.1104,20.1156,20.1156,20.1104,20.1032,20.1137,20.1137,20.1032,20.0372,20.0372,20.0372,20.0396,20.0372,20.0372,20.0372,20.0396,20.0541,20.0541,20.0541,20.0617,20.0541,20.0541,20.0541,20.0617,20.0682,20.0682,20.0766,20.0743,20.0724,20.079,20.079,20.0724,20.0766,20.079,20.0682,20.0682,20.0743,20.0585,20.0585,20.0723,20.0674,20.0707,20.0772,20.0772,20.0707,20.0723,20.0772,20.0585,20.0585,20.0674,20.0372,20.0372,20.0372,20.0372,20.0372,20.0372,20.0541,20.0541,20.0541,20.0541,20.0541,20.0541,20.0682,20.0766,20.0682,20.079,20.0724,20.0766,20.0724,20.0682,20.0682,20.0585,20.0723,20.0585,20.0772,20.0707,20.0723,20.0707,20.0585,20.0585,19.9375,20.0506,19.9375,20.0506,20.068,20.068,20.0708,20.0724,20.0781,20.0724,20.0781,20.0708,20.0585,20.0707,20.0707,20.0585,19.9375,20.0506,19.9375,20.0506,20.068,20.068,20.0708,20.0724,20.0781,20.0724,20.0781,20.0708,20.0585,20.0707,20.0707,20.0585
2014-Jul-11 20:00:00,19.2,20.0095,20.0095,20.0442,20.0442,20.061,20.0663,20.0663,20.061,20.0517,20.0644,20.0644,20.0517,20.0095,20.0095,20.0442,20.0442,20.061,20.0663,20.0663,20.061,20.0517,20.0644,20.0644,20.0517,20.0376,20.0376,20.0376,20.0392,20.0376,20.0376,20.0376,20.0392,20.0552,20.0552,20.0552,20.0624,20.0552,20.0552,20.0552,20.0624,20.0692,20.0692,20.0774,20.075,20.0735,20.0799,20.0799,20.0735,20.0774,20.0799,20.0692,20.0692,20.075,20.0598,20.0598,20.0731,20.0683,20.0718,20.078,20.078,20.0718,20.0731,20.078,20.0598,20.0598,20.0683,20.0376,20.0376,20.0376,20.0376,20.0376,20.0376,20.0552,20.0552,20.0552,20.0552,20.0552,20.0552,20.0692,20.0774,20.0692,20.0799,20.0735,20.0774,20.0735,20.0692,20.0692,20.0598,20.0731,20.0598,20.078,20.0718,20.0731,20.0718,20.0598,20.0598,19.9399,20.0508,19.9399,20.0508,20.0687,20.0687,20.0717,20.0735,20.0789,20.0735,20.0789,20.0717,20.0598,20.0718,20.0718,20.0598,19.9399,20.0508,19.9399,20.0508,20.0687,20.0687,20.0717,20.0735,20.0789,20.0735,20.0789,20.0717,20.0598,20.0718,20.0718,20.0598
2014-Jul-11 21:00:00,18.7,19.9876,19.9876,20.0158,20.0158,20.0318,20.037,20.037,20.0318,20.0237,20.0352,20.0352,20.0237,19.9876,19.9876,20.0158,20.0158,20.0318,20.037,20.037,20.0318,20.0237,20.0352,20.0352,20.0237,20.0323,20.0323,20.0323,20.0335,20.0323,20.0323,20.0323,20.0335,20.0505,20.0505,20.0505,20.0577,20.0505,20.0505,20.0505,20.0577,20.0645,20.0645,20.073,20.0705,20.0688,20.0754,20.0754,20.0688,20.073,20.0754,20.0645,20.0645,20.0705,20.0552,20.0552,20.0687,20.0638,20.0671,20.0735,20.0735,20.0671,20.0687,20.0735,20.0552,20.0552,20.0638,20.0323,20.0323,20.0323,20.0323,20.0323,20.0323,20.0505,20.0505,20.0505,20.0505,20.0505,20.0505,20.0645,20.073,20.0645,20.0754,20.0688,20.073,20.0688,20.0645,20.0645,20.0552,20.0687,20.0552,20.0735,20.0671,20.0687,20.0671,20.0552,20.0552,19.94,20.0456,19.94,20.0456,20.0641,20.0641,20.0672,20.0688,20.0745,20.0688,20.0745,20.0672,20.0552,20.0671,20.0671,20.0552,19.94,20.0456,19.94,20.0456,20.0641,20.0641,20.0672,20.0688,20.0745,20.0688,20.0745,20.0672,20.0552,20.0671,20.0671,20.0552
2014-Jul-11 22:00:00,18.1,19.9745,19.9745,19.9913,19.9913,20.0079,20.0133,20.0133,20.0079,19.9993,20.0114,20.0114,19.9993,19.9745,19.9745,19.9913,19.9913,20.0079,20.0133,20.0133,20.0079,19.9993,20.0114,20.0114,19.9993,20.025,20.025,20.025,20.0269,20.025,20.025,20.025,20.0269,20.0433,20.0433,20.0433,20.0506,20.0433,20.0433,20.0433,20.0506,20.0573,20.0573,20.0662,20.0638,20.0616,20.0687,20.0687,20.0616,20.0662,20.0687,20.0573,20.0573,20.0638,20.0481,20.0481,20.0619,20.057,20.0599,20.0668,20.0668,20.0599,20.0619,20.0668,20.0481,20.0481,20.057,20.025,20.025,20.025,20.025,20.025,20.025,20.0433,20.0433,20.0433,20.0433,20.0433,20.0433,20.0573,20.0662,20.0573,20.0687,20.0616,20.0662,20.0616,20.0573,20.0573,20.0481,20.0619,20.0481,20.0668,20.0599,20.0619,20.0599,20.0481,20.0481,19.9394,20.0388,19.9394,20.0388,20.0572,20.0572,20.0604,20.0616,20.0678,20.0616,20.0678,20.0604,20.0481,20.0599,20.0599,20.0481,19.9394,20.0388,19.9394,20.0388,20.0572,20.0572,20.0604,20.0616,20.0678,20.0616,20.0678,20.0604,20.0481,20.0599,20.0599,20.0481
2014-Jul-11 23:00:00,17.4,19.959,19.959,19.9755,19.9755,19.9844,19.987,19.987,19.9844,19.9795,19.9862,19.9862,19.9795,19.959,19.959,19.9755,19.9755,19.9844,19.987,19.987,19.9844,19.9795,19.9862,19.9862,19.9795,20.0154,20.0154,20.0154,20.0195,20.0154,20.0154,20.0154,20.0195,20.0336,20.0336,20.0336,20.0422,20.0336,20.0336,20.0336,20.0422,20.0473,20.0473,20.0572,20.0548,20.0516,20.0596,20.0596,20.0516,20.0572,20.0596,20.0473,20.0473,20.0548,20.0384,20.0384,20.053,20.0482,20.0498,20.0577,20.0577,20.0498,20.053,20.0577,20.0384,20.0384,20.0482,20.0154,20.0154,20.0154,20.0154,20.0154,20.0154,20.0336,20.0336,20.0336,20.0336,20.0336,20.0336,20.0473,20.0572,20.0473,20.0596,20.0516,20.0572,20.0516,20.0473,20.0473,20.0384,20.053,20.0384,20.0577,20.0498,20.053,20.0498,20.0384,20.0384,19.9382,20.0308,19.9382,20.0308,20.0485,20.0485,20.0515,20.0516,20.0587,20.0516,20.0587,20.0515,20.0384,20.0498,20.0498,20.0384,19.9382,20.0308,19.9382,20.0308,20.0485,20.0485,20.0515,20.0516,20.0587,20.0516,20.0587,20.0515,20.0384,20.0498,20.0498,20.0384
2014-Jul-12 00:00:00,16.8,19.945,19.945,19.9608,19.9608,19.9696,19.9722,19.9722,19.9696,19.9647,19.9713,19.9713,19.9647,19.945,19.945,19.9608,19.9608,19.9696,19.9722,19.9722,19.9696,19.9647,19.9713,19.9713,19.9647,20.0038,20.0038,20.0038,20.0111,20.0038,20.0038,20.0038,20.0111,20.0217,20.0217,20.0217,20.0329,20.0217,20.0217,20.0217,20.0329,20.0351,20.0351,20.0472,20.0449,20.0393,20.0495,20.0495,20.0393,20.0472,20.0495,20.0351,20.0351,20.0449,20.0265,20.0265,20.0432,20.0387,20.0376,20.0477,20.0477,20.0376,20.0432,20.0477,20.0265,20.0265,20.0387,20.0038,20.0038,20.0038,20.0038,20.0038,20.0038,20.0217,20.0217,20.0217,20.0217,20.0217,20.0217,20.0351,20.0472,20.0351,20.0495,20.0393,20.0472,20.0393,20.0351,20.0351,20.0265,20.0432,20.0265,20.0477,20.0376,20.0432,20.0376,20.0265,20.0265,19.9362,20.022,19.9362,20.022,20.0389,20.0389,20.0418,20.0393,20.0486,20.0393,20.0486,20.0418,20.0265,20.0376,20.0376,20.0265,19.9362,20.022,19.9362,20.022,20.0389,20.0389,20.0418,20.0393,20.0486,20.0393,20.0486,20.0418,20.0265,20.0376,20.0376,20.0265
2014-Jul-12 01:00:00,16.9,19.9439,19.9439,19.9584,19.9584,19.9664,19.9689,19.9689,19.9664,19.9621,19.968,19.968,19.9621,19.9439,19.9439,19.9584,19.9584,19.9664,19.9689,19.9689,19.9664,19.9621,19.968,19.968,19.9621,19.9914,19.9914,19.9914,20.0027,19.9914,19.9914,19.9914,20.0027,20.0092,20.0092,20.0092,20.0237,20.0092,20.0092,20.0092,20.0237,20.0222,20.0222,20.0374,20.0352,20.0263,20.0395,20.0395,20.0263,20.0374,20.0395,20.0222,20.0222,20.0352,20.0139,20.0139,20.0336,20.0292,20.0247,20.0379,20.0379,20.0247,20.0336,20.0379,20.0139,20.0139,20.0292,19.9914,19.9914,19.9914,19.9914,19.9914,19.9914,20.0092,20.0092,20.0092,20.0092,20.0092,20.0092,20.0222,20.0374,20.0222,20.0395,20.0263,20.0374,20.0263,20.0222,20.0222,20.0139,20.0336,20.0139,20.0379,20.0247,20.0336,20.0247,20.0139,20.0139,19.9339,20.0132,19.9339,20.0132,20.0295,20.0295,20.0322,20.0263,20.0387,20.0263,20.0387,20.0322,20.0139,20.0247,20.0247,20.0139,19.9339,20.0132,19.9339,20.0132,20.0295,20.0295,20.0322,20.0263,20.0387,20.0263,20.0387,20.0322,20.0139,20.0247,20.0247,20.0139
